Domain name,Company name,Twitter,Facebook,lighthouse_metrics,contact_details,Domain_valid,Twitter_valid,Facebook_valid,twitter_details,security_score,response_time
lasiestin.com,La Siest'in,unknown,unknown,"{'mobile': {'performance': 0.52, 'accessibility': 0.83, 'best-practices': 0.79, 'seo': 0.69}, 'desktop': {'performance': 0.59, 'accessibility': 0.83, 'best-practices': 0.79, 'seo': 0.69}}","{'emails': set(), 'phones': {'0491670461'}}",True,True,True,{},25,0.982004
domainespierregaillard.com,Domaine Pierre Gaillard,unknown,unknown,"{'mobile': {'performance': 0.58, 'accessibility': 0.9, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.61, 'accessibility': 0.9, 'best-practices': 1, 'seo': 1}}","{'emails': {'famille@gaillard.vin', 'madeloc@gaillard.vin', 'cottebrune@gaillard.vin', 'jeanne@gaillard.vin'}, 'phones': {'0468883829', '06758743980474871310', '0474871310'}}",True,True,True,{},30,0.420683
champagne-rogge-cereser.fr,Champagne Rogge Cereser,unknown,champagne.roggecereser,"{'mobile': {'performance': 0.93, 'accessibility': 0.76, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.87, 'accessibility': 0.76, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},45,2.043349
arabelle.be,Arabelle Meirlaen,unknown,unknown,"{'mobile': {'performance': 0.26, 'accessibility': 0.81, 'best-practices': 0.57, 'seo': 0.85}, 'desktop': {'performance': 0.26, 'accessibility': 0.81, 'best-practices': 0.57, 'seo': 0.85}}","{'emails': {'info@arabelle.be'}, 'phones': {'+3285255555'}}",True,True,True,{},0,1.371231
bricegenevois.com,Brice Genevois,unknown,bricegenevois360,"{'mobile': {'performance': 0.42, 'accessibility': 0.93, 'best-practices': None, 'seo': 0.77}, 'desktop': {'performance': 0.38, 'accessibility': 0.93, 'best-practices': None, 'seo': 0.77}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,0.331119
osake.fr,Osake,deva_sake,osake.fr,"{'mobile': {'performance': 0.34, 'accessibility': 0.88, 'best-practices': 0.54, 'seo': 1}, 'desktop': {'performance': 0.34, 'accessibility': 0.88, 'best-practices': 0.54, 'seo': 1}}","{'emails': {'info@osake.fr'}, 'phones': set()}",True,True,True,{},0,1.259035
farm.coop,Färm,unknown,farmstore.be,"{'mobile': {'performance': 0.63, 'accessibility': 0.93, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.66, 'accessibility': 0.93, 'best-practices': 0.96, 'seo': 1}}","{'emails': {'communication@farmstore.be', 'Bruxellesinfo@farmstore.beBE'}, 'phones': {'0639799033'}}",True,True,True,{},5,1.136642
duhaimegourmet.com,Duhaime Gourmet,duhaimegourmet,verger.culturesduhaime,"{'mobile': {'performance': 0.29, 'accessibility': 0.85, 'best-practices': 0.61, 'seo': 0.92}, 'desktop': {'performance': 0.31, 'accessibility': 0.85, 'best-practices': 0.61, 'seo': 0.92}}","{'emails': {'info@duhaimegourmet.com'}, 'phones': {'819395-2433'}}",True,True,True,"{'tweets': 8, 'following': 0, 'followers': 5, 'likes': 0, 'media': 0}",50,1.567578
casino-bourbon-lancy.fr,Casino de Bourbon-Lancy,casinobourbonla,casinobourbonlancy,"{'mobile': {'performance': 0.6, 'accessibility': 0.72, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.58, 'accessibility': 0.72, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'80bourbonlancy@vikings-casinos.frSite'}, 'phones': {'25-03-202412', '17-03-202414', '0385893880', '4613412.30', '06-05-202418', '31-05-202416', '4313371.75', '05-06-202417', '1411904.61', '(0974751313-', '4635154588.00', '5416351.22'}}",True,True,True,{},25,0.525723
le-corbeleys.com,Le Corbeleys,unknown,lecorbeleys,"{'mobile': {'performance': 0.4, 'accessibility': 0.84, 'best-practices': 0.79, 'seo': 0.77}, 'desktop': {'performance': 0.46, 'accessibility': 0.84, 'best-practices': 0.79, 'seo': 0.77}}","{'emails': {'martine@lecorbeleys.com', 'Menuiresmartine@lecorbeleys.com'}, 'phones': {'+33(0)479089531', '2021-08-29', '2021-08-15', '2021-08-31', '2021-08-23', '2021-08-30', '2021-08-26'}}",True,True,True,{},25,0.183198
mouthes-le-bihan.fr,Mouthes Le Bihan,unknown,unknown,"{'mobile': {'performance': 0.33, 'accessibility': 0.9, 'best-practices': 0.79, 'seo': 0.92}, 'desktop': {'performance': 0.27, 'accessibility': 0.9, 'best-practices': 0.79, 'seo': 0.92}}","{'emails': {'haut05.53.83.06.98contact@mouthes-le-bihan.fr', '05.53.83.06.98contact@mouthes-le-bihan.fr'}, 'phones': {'05.53.83.06.98'}}",True,True,True,{},25,2.962043
floraluna.fr,Floraluna,unknown,floraluna66,"{'mobile': {'performance': 0.45, 'accessibility': 0.88, 'best-practices': 0.71, 'seo': 0.92}, 'desktop': {'performance': 0.39, 'accessibility': 0.88, 'best-practices': 0.71, 'seo': 0.92}}","{'emails': {'contact@floraluna.fr'}, 'phones': {'0663759457'}}",True,True,True,{},20,1.89717
restaurant-saisons.com,Restaurant Saisons,unknown,restaurantsaisons,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},25,0.235388
les2garcons.fr,Les 2G Aix en Provence,unknown,unknown,"{'mobile': {'performance': 0.38, 'accessibility': 0.81, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.39, 'accessibility': 0.81, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': {'lamado.aix@gmail.com', 'lamado.aix@gmail.comHorairesDu'}, 'phones': {'0442382802'}}",True,True,True,{},20,0.468253
restaurant-derya.com,Restaurant Derya,restaurantderya,restaurant.derya,"{'mobile': {'performance': 0.38, 'accessibility': 0.81, 'best-practices': 0.57, 'seo': 1}, 'desktop': {'performance': 0.36, 'accessibility': 0.81, 'best-practices': 0.57, 'seo': 1}}","{'emails': set(), 'phones': {'+33147708784', '+331477087'}}",True,True,True,{},30,1.798369
13etoilespamvalais.ch,13 Etoiles PAM Valais,unknown,13etoilespamvalais,"{'mobile': {'performance': 0.35, 'accessibility': 0.84, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.36, 'accessibility': 0.84, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'22info@cvdp.ch', '22info@cvdp.chENTREPRISEA', 'info@cvdp.ch'}, 'phones': {'02/06/2022', '23/08/2022', '+412774430', '08/09/2022', '+41277443022', '30/05/2022', '10/09/2022', '28/11/2022'}}",True,True,True,{},0,0.074191
cafecharlevoix.ca,Café Charlevoix,unknown,cafecharlevoix.microtorrefacteur,"{'mobile': {'performance': 0.28, 'accessibility': 0.8, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.29, 'accessibility': 0.8, 'best-practices': 1, 'seo': 0.92}}","{'emails': {'info@cafecharlevoix.ca', '760-8872info@cafecharlevoix.ca'}, 'phones': {'418760-8872'}}",True,True,True,{},0,1.498985
brasserieducomte.fr,Brasserie du comte,unknown,brasserieducomte,"{'mobile': {'performance': 0.54, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.55, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},20,2.656949
onalavie.fr,On a la vie,unknown,onalavie74,"{'mobile': {'performance': 0.74, 'accessibility': 0.86, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.83, 'accessibility': 0.86, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},30,0.332362
vindeciumbrud.ro,Vin de Ciumbrud,unknown,ciumbrud.vinde,"{'mobile': {'performance': 0.4, 'accessibility': 0.79, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.55, 'accessibility': 0.79, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'comenzi@ciumbrud.roOpens'}, 'phones': {'(1599-1600).', '+40731772231', '(1599-1600)'}}",True,True,True,{},20,0.390914
bonnaire.com,Champagne Bonnaire,unknown,unknown,"{'mobile': {'performance': 0.36, 'accessibility': 0.9, 'best-practices': 0.61, 'seo': 0.77}, 'desktop': {'performance': 0.43, 'accessibility': 0.9, 'best-practices': 0.61, 'seo': 0.77}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,0.226903
lheureuxchocolats.ca,Joane L'Heureux Chocolats,unknown,unknown,"{'mobile': {'performance': 0.46, 'accessibility': 0.83, 'best-practices': 0.71, 'seo': 1}, 'desktop': {'performance': 0.4, 'accessibility': 0.83, 'best-practices': 0.71, 'seo': 1}}","{'emails': {'1W1514-914-3957info@lheureuxchocolats.ca'}, 'phones': {'1514-914-3957'}}",True,True,True,{},0,0.346034
mamanfaitungateau.be,Maman fait un gâteau,unknown,mamanfaitungateaumelaniemayne,"{'mobile': {'performance': 0.58, 'accessibility': 0.92, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.66, 'accessibility': 0.92, 'best-practices': 1, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,0.36824
ericboschman.be,Eric Boschman,unknown,ericboschman,"{'mobile': {'performance': 0.09, 'accessibility': 0.95, 'best-practices': 0.64, 'seo': 1}, 'desktop': {'performance': 0.09, 'accessibility': 0.95, 'best-practices': 0.64, 'seo': 1}}","{'emails': set(), 'phones': {'+32(0)495242499', '+32(0)4952424', '2024-06-05'}}",True,True,True,{},30,0.28876
leseldeguerande.fr,Le Sel de Guerande,unknown,unknown,"{'mobile': {'performance': 0.19, 'accessibility': 0.88, 'best-practices': 0.75, 'seo': 0.92}, 'desktop': {'performance': 0.33, 'accessibility': 0.88, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': set(), 'phones': {'+33(0)240242081+33(0)678627484', '+33(0)240242081+33(0)6786274'}}",True,True,True,{},0,1.836893
sushipacha.fr,SUSHI PACHA,unknown,sushipacha.paris,"{'mobile': {'performance': 0.47, 'accessibility': 0.82, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.49, 'accessibility': 0.82, 'best-practices': 1, 'seo': 1}}","{'emails': {'sushipacha14@gmail.com'}, 'phones': {'14(75014)128', '4,5,6,7,8,13,14,15),'}}",True,True,True,{},0,1.432867
jematerne.com,Je Materne,marieauteure,jematerne,"{'mobile': {'performance': 0.17, 'accessibility': 0.81, 'best-practices': 0.61, 'seo': 0.85}, 'desktop': {'performance': 0.17, 'accessibility': 0.81, 'best-practices': 0.61, 'seo': 0.85}}","{'emails': set(), 'phones': {'(2010-2019)', '2009-2023.'}}",True,True,True,{},0,3.548618
marchepiexii.com,Marche Pie XII,unknown,marchepiexii,"{'mobile': {'performance': 0.27, 'accessibility': 0.89, 'best-practices': 0.54, 'seo': 0.85}, 'desktop': {'performance': 0.21, 'accessibility': 0.89, 'best-practices': 0.54, 'seo': 0.85}}","{'emails': {'contact@marchepiexii.com', 'Royalcontact@marchepiexii.com'}, 'phones': {'2024-04-25', '418-661-6967', '418-664-1000', '+14186616967', '+14186641000'}}",True,True,True,{},5,1.022565
lacavedetolbiac.com,La cave de Tolbiac,unknown,la-cave-de-tolbiac-883032491771072,"{'mobile': {'performance': 0.49, 'accessibility': 0.93, 'best-practices': 0.75, 'seo': 0.92}, 'desktop': {'performance': 0.51, 'accessibility': 0.93, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': set(), 'phones': {'+33(0)1.45.83.48', '+33(0)1.45.83.48.83'}}",True,True,False,{},20,0.550791
chateau-de-beaulon.fr,Château de Beaulon,unknown,unknown,"{'mobile': {'performance': 0.47, 'accessibility': 0.96, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.58, 'accessibility': 0.96, 'best-practices': 0.75, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,2.432894
vignes-secretes.com,Vignes secretes,vignessecretes,unknown,"{'mobile': {'performance': 0.21, 'accessibility': 0.71, 'best-practices': None, 'seo': 0.69}, 'desktop': {'performance': 0.24, 'accessibility': 0.71, 'best-practices': None, 'seo': 0.69}}","{'emails': set(), 'phones': {'18051574072579080', '18015499100206039', '18113043598357043', '18019162079112852', '18013008455229264', '18032270788878467', '+33(0)5576480', '18089511199411475', '+33(0)557648090', '18293661829094813', '17902287824903934', '18017486284994795', '18002703524218998', '18110796412344279', '18432141934016841', '18033277675634385', '17854308018152003', '18328138873102327', '18001946615286866', '17974252634636852'}}",True,True,True,"{'tweets': 357, 'following': 58, 'followers': 50, 'likes': 96, 'media': 0}",30,4.340589
nosvignes.fr,Nos Vignes,unknown,nosvignes,"{'mobile': {'performance': 0.21, 'accessibility': 0.88, 'best-practices': 0.71, 'seo': 0.92}, 'desktop': {'performance': 0.22, 'accessibility': 0.88, 'best-practices': 0.54, 'seo': 0.92}}","{'emails': set(), 'phones': {'0782154024'}}",True,True,True,{},0,0.582405
soucherie.fr,Domaine de la Soucherie,unknown,chateau.soucherie,"{'mobile': {'performance': 0.45, 'accessibility': 0.79, 'best-practices': 0.54, 'seo': 0.85}, 'desktop': {'performance': 0.39, 'accessibility': 0.79, 'best-practices': 0.54, 'seo': 0.77}}","{'emails': {'vino@elated-themes.com'}, 'phones': {'+33(0)241783118', '+33(0)241783118.', '+33(0)2417831'}}",True,True,True,{},20,0.250994
boucanbbq.ca,Boucan BBQ,unknown,boucanbbq,"{'mobile': {'performance': 0.66, 'accessibility': 0.97, 'best-practices': 0.89, 'seo': 0.92}, 'desktop': {'performance': 0.69, 'accessibility': 0.97, 'best-practices': 0.89, 'seo': 0.92}}","{'emails': {'info@boucanbbq.ca'}, 'phones': {'7418380-5797', '9418-834-4880', '4418626-1511', '418476-4643', '4418842-6666', '2418948-0683', '(418)626-1511'}}",True,True,True,{},0,0.296029
mabichesurletoit.com,Ma Biche sur Le Toit,unknown,mabichesurletoit,"{'mobile': {'performance': 0.65, 'accessibility': 0.72, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.7, 'accessibility': 0.72, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},5,0.491404
jade-oceane.com,Jade Océane,jadeoceane_wp,jadeoceanemariage,"{'mobile': {'performance': 0.68, 'accessibility': 0.86, 'best-practices': 0.93, 'seo': 1}, 'desktop': {'performance': 0.65, 'accessibility': 0.86, 'best-practices': 0.93, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,0.456665
celinekriebs.com,Céline Kriebs,unknown,unknown,"{'mobile': {'performance': 0.66, 'accessibility': 1, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.66, 'accessibility': 1, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},30,0.348281
caveau3pistoles.com,Le Caveau des Trois-Pistoles,lecaveau3p,caveau3pistoles,"{'mobile': {'performance': 0.63, 'accessibility': 0.87, 'best-practices': 0.82, 'seo': 0.85}, 'desktop': {'performance': 0.69, 'accessibility': 0.87, 'best-practices': 0.82, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 18, 'following': 16, 'followers': 32, 'likes': 5, 'media': 0}",Failed to initiate scan: 502,1.837847
astucesdivi.com,Astuces Divi,astucesdivi,astucesdivi,"{'mobile': {'performance': 0.46, 'accessibility': 0.84, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.47, 'accessibility': 0.84, 'best-practices': 1, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},70,0.251963
karine-decoration.fr,Karine Décoration,unknown,karinedecoration,"{'mobile': {'performance': 0.55, 'accessibility': 0.88, 'best-practices': 0.79, 'seo': 1}, 'desktop': {'performance': 0.37, 'accessibility': 0.88, 'best-practices': 0.79, 'seo': 1}}","{'emails': set(), 'phones': {'0605042020'}}",True,True,True,{},20,0.75519
monkitabiere.fr,Mon Kit à Bière,unknown,monkitabiere,"{'mobile': {'performance': 0.19, 'accessibility': 0.84, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.16, 'accessibility': 0.84, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': {'0983602856'}}",True,True,True,{},0,1.725638
wavedistil.be,Wave Distil,unknown,wavedistil.belgium,"{'mobile': {'performance': 0.4, 'accessibility': 0.85, 'best-practices': 0.93, 'seo': 1}, 'desktop': {'performance': 0.47, 'accessibility': 0.85, 'best-practices': 0.93, 'seo': 1}}","{'emails': {'contact@wavedistil.be'}, 'phones': {'+32(0)82666303', '+32(0)826663'}}",True,True,True,{},45,1.951598
lenrictapas.com,,unknown,unknown,"{'mobile': {'performance': 0.28, 'accessibility': 0.95, 'best-practices': 0.57, 'seo': 0.92}, 'desktop': {'performance': 0.32, 'accessibility': 0.95, 'best-practices': 0.57, 'seo': 0.92}}","{'emails': set(), 'phones': {'937.979.577'}}",True,True,True,{},0,0.294771
noemiepulido-graphiste.com,Noémie Pulido,unknown,noemiepulidographiste,"{'mobile': {'performance': 0.64, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.68, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'hello@noemiepulido-graphiste.com'}, 'phones': {'+33648994269', '+336489942'}}",True,True,True,{},25,1.264107
winepress.fr,WinePress,unknown,unknown,"{'mobile': {'performance': 0.51, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.51, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'contact@winepress.fr'}, 'phones': {'0658727464'}}",True,True,True,{},30,1.842531
dome.bio,Dôme,unknown,domebrussels,"{'mobile': {'performance': 0.52, 'accessibility': 0.86, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.53, 'accessibility': 0.86, 'best-practices': 1, 'seo': 0.92}}","{'emails': {'welcome@dome.bio'}, 'phones': {'32(0)235817', '32(0)23581745'}}",True,True,True,{},25,2.293919
nutridietalice.fr,,unknown,unknown,"{'mobile': {'performance': 0.29, 'accessibility': 0.86, 'best-practices': 0.79, 'seo': 0.85}, 'desktop': {'performance': 0.3, 'accessibility': 0.86, 'best-practices': 0.79, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},10,4.097185
brasseriedepareillee.com,Brasserie Dépareillée,unknown,brasserie.depareillee,"{'mobile': {'performance': 0.06, 'accessibility': 0.91, 'best-practices': 0.93, 'seo': 1}, 'desktop': {'performance': 0.06, 'accessibility': 0.91, 'best-practices': 0.93, 'seo': 1}}","{'emails': {'brasseur@brasseriedepareillee.com', 'info@brasseriedepareillee.com'}, 'phones': {'873664-2536'}}",True,True,True,{},0,0.426856
bierissima.com,Bierissima,bierissima,bierissima,"{'mobile': {'performance': 0.65, 'accessibility': 0.88, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.69, 'accessibility': 0.88, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},50,1.971245
b-arome-france.fr,Ar�me pour CHR,unknown,unknown,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},20,2.269503
verbierluxury.ch,Verbier Luxury,unknown,unknown,"{'mobile': {'performance': 0.73, 'accessibility': 1, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.78, 'accessibility': 1, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': {'info@verbierluxury.ch', '2017info@verbierluxury.ch'}, 'phones': {'(41)02777162', '(41)0277716200'}}",True,True,True,{},70,0.507992
sos-pizza.fr,SOS PIZZA,unknown,sospizzagrenoble,"{'mobile': {'performance': 0.88, 'accessibility': 0.31, 'best-practices': 0.89, 'seo': 0.73}, 'desktop': {'performance': 0.89, 'accessibility': 0.31, 'best-practices': 0.89, 'seo': 0.73}}","{'emails': set(), 'phones': set()}",True,True,True,{},10,0.176173
lagalotiere.fr,La_galotiere,unknown,lagalotiere,"{'mobile': {'performance': 0.59, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.63, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'lagalotiere@free.fr'}, 'phones': {'33233390598'}}",True,True,True,{},75,2.276671
boutiqueaz.com,Boutique A,boutiqueaz1,boutiqueazofficielle,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},5,1.364869
fabricebonnot.fr,Fabrice Bonnot & Cédric Le Gouill,fabricebonnot,fabrice.bonnot,"{'mobile': {'performance': 0.28, 'accessibility': 0.89, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.28, 'accessibility': 0.89, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': {'contact@fabricebonnot.fr', 'sylvain.malland@free.fr'}, 'phones': {'0478374502'}}",True,True,True,{},0,0.320296
